site_id,nd2_file,frame_index,channel_name,plate,well
0YZGHA0DFR,plate_4_D04_GFP.nd2,99,GFP,plate_4,D04
E8FVH0MGLP,plate_4_D04_mitotracker.nd2,89,mitotracker,plate_4,D04
06DTY80JC6,plate_4_D05_DAPI.nd2,81,DAPI,plate_4,D05
HS0XV8I80S,plate_4_D05_GFP.nd2,68,GFP,plate_4,D05
YXBECGDF3O,plate_4_D05_mitotracker.nd2,22,mitotracker,plate_4,D05
VA5SFSVBC2,plate_4_D06_DAPI.nd2,68,DAPI,plate_4,D06
65C8361Q9F,plate_4_D06_GFP.nd2,83,GFP,plate_4,D06
GYXZ70TLN3,plate_4_D06_mitotracker.nd2,68,mitotracker,plate_4,D06
UDQQF2QNMJ,plate_4_D07_DAPI.nd2,41,DAPI,plate_4,D07
QOC58IA53H,plate_4_D07_GFP.nd2,66,GFP,plate_4,D07
BLALDUZHOO,plate_4_D07_mitotracker.nd2,21,mitotracker,plate_4,D07
4U5GV2H57N,plate_4_D08_DAPI.nd2,41,DAPI,plate_4,D08
EZ2Q1MZYL3,plate_4_D08_GFP.nd2,48,GFP,plate_4,D08
XU42BKT5WD,plate_4_D08_mitotracker.nd2,65,mitotracker,plate_4,D08
81YBMIJUXW,plate_4_D09_DAPI.nd2,8,DAPI,plate_4,D09
5XHT24KUXR,plate_4_D09_GFP.nd2,34,GFP,plate_4,D09
6QY0JK1SOE,plate_4_D09_mitotracker.nd2,23,mitotracker,plate_4,D09
0AU5F76IBT,plate_4_D10_DAPI.nd2,95,DAPI,plate_4,D10
409F0S0O6L,plate_4_D10_GFP.nd2,90,GFP,plate_4,D10
0RSSXSUT97,plate_4_D10_mitotracker.nd2,40,mitotracker,plate_4,D10
PGFYDFB692,plate_4_D11_DAPI.nd2,83,DAPI,plate_4,D11
RRMX84GI6V,plate_4_D11_GFP.nd2,99,GFP,plate_4,D11
SLVV7CQSEG,plate_4_D11_mitotracker.nd2,42,mitotracker,plate_4,D11
1XABRO565X,plate_4_D12_DAPI.nd2,56,DAPI,plate_4,D12
TTAWLWVTLM,plate_4_D12_GFP.nd2,30,GFP,plate_4,D12
WXGONTJIKY,plate_4_D12_mitotracker.nd2,67,mitotracker,plate_4,D12
307M7SQ2L4,plate_4_E01_DAPI.nd2,55,DAPI,plate_4,E01
YK8O339JR9,plate_4_E01_GFP.nd2,52,GFP,plate_4,E01
SA1ABGOE47,plate_4_E01_mitotracker.nd2,89,mitotracker,plate_4,E01
XE79P9S9CI,plate_4_E02_DAPI.nd2,77,DAPI,plate_4,E02
O71M18PDE1,plate_4_E02_GFP.nd2,22,GFP,plate_4,E02
KO4LT1G816,plate_4_E02_mitotracker.nd2,41,mitotracker,plate_4,E02
YJ4BPZFK8R,plate_4_E03_DAPI.nd2,15,DAPI,plate_4,E03
VK6ULYQ8IY,plate_4_E03_GFP.nd2,41,GFP,plate_4,E03
S2QO6JXPOB,plate_4_E03_mitotracker.nd2,36,mitotracker,plate_4,E03
502ZLEK39A,plate_4_E04_DAPI.nd2,73,DAPI,plate_4,E04
QTHPLUK712,plate_4_E04_GFP.nd2,45,GFP,plate_4,E04
NY39WK3S6U,plate_4_E04_mitotracker.nd2,60,mitotracker,plate_4,E04
TYIMI7F2ER,plate_4_E05_DAPI.nd2,44,DAPI,plate_4,E05
48U14TX6RK,plate_4_E05_GFP.nd2,28,GFP,plate_4,E05
IBWEGRRIEW,plate_4_E05_mitotracker.nd2,2,mitotracker,plate_4,E05
R506BZOYYA,plate_4_E06_DAPI.nd2,70,DAPI,plate_4,E06
Y565OBHG6N,plate_4_E06_GFP.nd2,4,GFP,plate_4,E06
CGIY5NOWEZ,plate_4_E06_mitotracker.nd2,11,mitotracker,plate_4,E06
VAIE3HZJF8,plate_4_E07_DAPI.nd2,85,DAPI,plate_4,E07
TGYZKENHGP,plate_4_E07_GFP.nd2,38,GFP,plate_4,E07
QFN4QEYJVX,plate_4_E07_mitotracker.nd2,38,mitotracker,plate_4,E07
X3Y7MKM4FW,plate_4_E08_DAPI.nd2,83,DAPI,plate_4,E08
89C33FOJAW,plate_4_E08_GFP.nd2,18,GFP,plate_4,E08
SEDIX4KI1L,plate_4_E08_mitotracker.nd2,51,mitotracker,plate_4,E08
70AOR6DQK1,plate_4_E09_DAPI.nd2,78,DAPI,plate_4,E09
4V4D9YB876,plate_4_E09_GFP.nd2,38,GFP,plate_4,E09
0P50E9IW7D,plate_4_E09_mitotracker.nd2,93,mitotracker,plate_4,E09
4MLO8A1XWL,plate_4_E10_DAPI.nd2,48,DAPI,plate_4,E10
R7UU2MBJFY,plate_4_E10_GFP.nd2,75,GFP,plate_4,E10
X4438CXRF6,plate_4_E10_mitotracker.nd2,81,mitotracker,plate_4,E10
O4K4C80J36,plate_4_E11_DAPI.nd2,0,DAPI,plate_4,E11
NBVUZ0E0DD,plate_4_E11_GFP.nd2,9,GFP,plate_4,E11
3UA5IG1M9T,plate_4_E11_mitotracker.nd2,56,mitotracker,plate_4,E11
ZSLMU7XWTI,plate_4_E12_DAPI.nd2,91,DAPI,plate_4,E12
5DJRLTB23A,plate_4_E12_GFP.nd2,69,GFP,plate_4,E12
M9DKYGU2I0,plate_4_E12_mitotracker.nd2,55,mitotracker,plate_4,E12
Q9OA5T8M6P,plate_4_F01_DAPI.nd2,55,DAPI,plate_4,F01
GIOBW29DY5,plate_4_F01_GFP.nd2,33,GFP,plate_4,F01
3A2FUD4M5I,plate_4_F01_mitotracker.nd2,97,mitotracker,plate_4,F01
FLWERECDWO,plate_4_F02_DAPI.nd2,18,DAPI,plate_4,F02
PCJC49DH6P,plate_4_F02_GFP.nd2,43,GFP,plate_4,F02
4EEA0WN7UY,plate_4_F02_mitotracker.nd2,6,mitotracker,plate_4,F02
PDT1D3J3OT,plate_4_F03_DAPI.nd2,85,DAPI,plate_4,F03
O8T43IVFZF,plate_4_F03_GFP.nd2,21,GFP,plate_4,F03
Y133G8070M,plate_4_F03_mitotracker.nd2,39,mitotracker,plate_4,F03
Y7OUZ9ZPJS,plate_4_F04_DAPI.nd2,6,DAPI,plate_4,F04
ELT9QUAI80,plate_4_F04_GFP.nd2,43,GFP,plate_4,F04
8COG16KQJ7,plate_4_F04_mitotracker.nd2,49,mitotracker,plate_4,F04
0NAZ4221E5,plate_4_F05_DAPI.nd2,5,DAPI,plate_4,F05
2XMKAH9LIM,plate_4_F05_GFP.nd2,4,GFP,plate_4,F05
KNT11QI3UK,plate_4_F05_mitotracker.nd2,16,mitotracker,plate_4,F05
W73DG6ZW1E,plate_4_F06_DAPI.nd2,80,DAPI,plate_4,F06
YYSOBCPIT0,plate_4_F06_GFP.nd2,9,GFP,plate_4,F06
DTBO33MTNC,plate_4_F06_mitotracker.nd2,22,mitotracker,plate_4,F06
796Z7SWX0N,plate_4_F07_DAPI.nd2,31,DAPI,plate_4,F07
EJ28PJ27J8,plate_4_F07_GFP.nd2,49,GFP,plate_4,F07
09XBV13E27,plate_4_F07_mitotracker.nd2,16,mitotracker,plate_4,F07
BF5QDJG9IM,plate_4_F08_DAPI.nd2,68,DAPI,plate_4,F08
ZU8W8VHLQB,plate_4_F08_GFP.nd2,69,GFP,plate_4,F08
SF6BJDE2X6,plate_4_F08_mitotracker.nd2,57,mitotracker,plate_4,F08
CWUMHUMD1C,plate_4_F09_DAPI.nd2,61,DAPI,plate_4,F09
QGJPVHV308,plate_4_F09_GFP.nd2,8,GFP,plate_4,F09
QHFFQUJHEQ,plate_4_F09_mitotracker.nd2,89,mitotracker,plate_4,F09
ZOMRP17O6X,plate_4_F10_DAPI.nd2,63,DAPI,plate_4,F10
5967IDELD0,plate_4_F10_GFP.nd2,1,GFP,plate_4,F10
EXUNZ2DW02,plate_4_F10_mitotracker.nd2,23,mitotracker,plate_4,F10
LL8CX32I9E,plate_4_F11_DAPI.nd2,60,DAPI,plate_4,F11
LB8J6ZG5G4,plate_4_F11_GFP.nd2,75,GFP,plate_4,F11
DYOLBSBJLI,plate_4_F11_mitotracker.nd2,94,mitotracker,plate_4,F11
9PZ4SKTBZT,plate_4_F12_DAPI.nd2,19,DAPI,plate_4,F12
91M505PRUY,plate_4_F12_GFP.nd2,11,GFP,plate_4,F12
RQM6FDUZAQ,plate_4_F12_mitotracker.nd2,52,mitotracker,plate_4,F12
BQN494FHGY,plate_4_G01_DAPI.nd2,57,DAPI,plate_4,G01
CYLR7TV43F,plate_4_G01_GFP.nd2,67,GFP,plate_4,G01
SDTV784X2H,plate_4_G01_mitotracker.nd2,75,mitotracker,plate_4,G01
3YDRDCSA9S,plate_4_G02_DAPI.nd2,64,DAPI,plate_4,G02
CZBVRGJC20,plate_4_G02_GFP.nd2,79,GFP,plate_4,G02
693LLNMSN3,plate_4_G02_mitotracker.nd2,10,mitotracker,plate_4,G02
R6OSSYBSQD,plate_4_G03_DAPI.nd2,85,DAPI,plate_4,G03
FDFV23346Z,plate_4_G03_GFP.nd2,94,GFP,plate_4,G03
8SWP1K22WS,plate_4_G03_mitotracker.nd2,96,mitotracker,plate_4,G03
02G1ZLDLHO,plate_4_G04_DAPI.nd2,14,DAPI,plate_4,G04
AD2QDCQPCA,plate_4_G04_GFP.nd2,75,GFP,plate_4,G04
YJLK2Y15MA,plate_4_G04_mitotracker.nd2,56,mitotracker,plate_4,G04
7EGKQ9B3SH,plate_4_G05_DAPI.nd2,59,DAPI,plate_4,G05
Z44ST3VIFV,plate_4_G05_GFP.nd2,7,GFP,plate_4,G05
03LOKLABGY,plate_4_G05_mitotracker.nd2,67,mitotracker,plate_4,G05
PI46UFRYKT,plate_4_G06_DAPI.nd2,33,DAPI,plate_4,G06
SQ2X6UZ4BM,plate_4_G06_GFP.nd2,96,GFP,plate_4,G06
LAFGNX2TGE,plate_4_G06_mitotracker.nd2,21,mitotracker,plate_4,G06
4DA6VMQDUC,plate_4_G07_DAPI.nd2,71,DAPI,plate_4,G07
EB4D2892HD,plate_4_G07_GFP.nd2,5,GFP,plate_4,G07
FSA3Z7L6AO,plate_4_G07_mitotracker.nd2,83,mitotracker,plate_4,G07
3FH9JBHCLG,plate_4_G08_DAPI.nd2,68,DAPI,plate_4,G08
7AM3VX1APM,plate_4_G08_GFP.nd2,87,GFP,plate_4,G08
8Y44NWJMXL,plate_4_G08_mitotracker.nd2,0,mitotracker,plate_4,G08
OSZWA5JM2M,plate_4_G09_DAPI.nd2,78,DAPI,plate_4,G09
8XO498US5B,plate_4_G09_GFP.nd2,17,GFP,plate_4,G09
57S73ASZ1T,plate_4_G09_mitotracker.nd2,2,mitotracker,plate_4,G09
3O89S8BN8N,plate_4_G10_DAPI.nd2,64,DAPI,plate_4,G10
T7BR67Y22C,plate_4_G10_GFP.nd2,31,GFP,plate_4,G10
AFCSIM50Y1,plate_4_G10_mitotracker.nd2,69,mitotracker,plate_4,G10
F1MY8BP03D,plate_4_G11_DAPI.nd2,89,DAPI,plate_4,G11
0BPBO241JK,plate_4_G11_GFP.nd2,69,GFP,plate_4,G11
N169HVCWQJ,plate_4_G11_mitotracker.nd2,12,mitotracker,plate_4,G11
D2P470QRO6,plate_4_G12_DAPI.nd2,77,DAPI,plate_4,G12
JTO736IDLR,plate_4_G12_GFP.nd2,98,GFP,plate_4,G12
1XH0AK9TSB,plate_4_G12_mitotracker.nd2,9,mitotracker,plate_4,G12
A6HA6ZM8BP,plate_4_H01_DAPI.nd2,10,DAPI,plate_4,H01
TA1FQ2RSW6,plate_4_H01_GFP.nd2,73,GFP,plate_4,H01
HW9FVFBMZ0,plate_4_H01_mitotracker.nd2,86,mitotracker,plate_4,H01
6NNWU0F8IT,plate_4_H02_DAPI.nd2,35,DAPI,plate_4,H02
5HOWQJIMGT,plate_4_H02_GFP.nd2,20,GFP,plate_4,H02
HFQ039CYSS,plate_4_H02_mitotracker.nd2,33,mitotracker,plate_4,H02
SJKTFNS80S,plate_4_H03_DAPI.nd2,22,DAPI,plate_4,H03
IQ82AH7591,plate_4_H03_GFP.nd2,98,GFP,plate_4,H03
MJ5XBD3B72,plate_4_H03_mitotracker.nd2,19,mitotracker,plate_4,H03
9JD3FA9JTI,plate_4_H04_DAPI.nd2,94,DAPI,plate_4,H04
JXX29YCXX8,plate_4_H04_GFP.nd2,41,GFP,plate_4,H04
4JAE40BR2I,plate_4_H04_mitotracker.nd2,71,mitotracker,plate_4,H04
8KYJ60DMD3,plate_4_H05_DAPI.nd2,70,DAPI,plate_4,H05
N1E0GXNS80,plate_4_H05_GFP.nd2,61,GFP,plate_4,H05
NZWOP1OJ56,plate_4_H05_mitotracker.nd2,70,mitotracker,plate_4,H05
TBQIUM5GWL,plate_4_H06_DAPI.nd2,14,DAPI,plate_4,H06
KBSDHO8OW7,plate_4_H06_GFP.nd2,92,GFP,plate_4,H06
YUZ2QR5ZJ8,plate_4_H06_mitotracker.nd2,88,mitotracker,plate_4,H06
T1ZNQPHS5V,plate_4_H07_DAPI.nd2,42,DAPI,plate_4,H07
V0O7GLHYBN,plate_4_H07_GFP.nd2,54,GFP,plate_4,H07
LYUBCUX894,plate_4_H07_mitotracker.nd2,49,mitotracker,plate_4,H07
M5SXF3WQMZ,plate_4_H08_DAPI.nd2,65,DAPI,plate_4,H08
V1FOKPMLCR,plate_4_H08_GFP.nd2,81,GFP,plate_4,H08
J19MYXWTSS,plate_4_H08_mitotracker.nd2,66,mitotracker,plate_4,H08
ULP9W6JM28,plate_4_H09_DAPI.nd2,29,DAPI,plate_4,H09
9AUHKN52FZ,plate_4_H09_GFP.nd2,36,GFP,plate_4,H09
EQFRPRA6T2,plate_4_H09_mitotracker.nd2,16,mitotracker,plate_4,H09
CL0TX8FIZ8,plate_4_H10_DAPI.nd2,98,DAPI,plate_4,H10
9N5MJ3XU3Z,plate_4_H10_GFP.nd2,28,GFP,plate_4,H10
1UGONYQTEQ,plate_4_H10_mitotracker.nd2,32,mitotracker,plate_4,H10
MLLDKMLUP1,plate_4_H11_DAPI.nd2,14,DAPI,plate_4,H11
FU5Q6O9JVH,plate_4_H11_GFP.nd2,51,GFP,plate_4,H11
NO9KSGS6FS,plate_4_H11_mitotracker.nd2,13,mitotracker,plate_4,H11
CIC4MS4HM1,plate_4_H12_DAPI.nd2,89,DAPI,plate_4,H12
V1ZLOZ8SQK,plate_4_H12_GFP.nd2,10,GFP,plate_4,H12
AAQP9MYIJ0,plate_4_H12_mitotracker.nd2,49,mitotracker,plate_4,H12
92WW05XWH3,plate_5_A01_DAPI.nd2,78,DAPI,plate_5,A01
I89L0HI48F,plate_5_A01_GFP.nd2,95,GFP,plate_5,A01
FUZRAZKDQX,plate_5_A01_mitotracker.nd2,49,mitotracker,plate_5,A01
QI0RYT1BUA,plate_5_A02_DAPI.nd2,91,DAPI,plate_5,A02
VQ5IU9K204,plate_5_A02_GFP.nd2,97,GFP,plate_5,A02
D539OHID9Q,plate_5_A02_mitotracker.nd2,34,mitotracker,plate_5,A02
1N3EEEKMAS,plate_5_A03_DAPI.nd2,41,DAPI,plate_5,A03
SL0PKMR0QR,plate_5_A03_GFP.nd2,96,GFP,plate_5,A03
LJV4PS8QRM,plate_5_A03_mitotracker.nd2,62,mitotracker,plate_5,A03
2E42XKQ8TL,plate_5_A04_DAPI.nd2,40,DAPI,plate_5,A04
R7P4MYN5H2,plate_5_A04_GFP.nd2,88,GFP,plate_5,A04
3Q9DYS93JT,plate_5_A04_mitotracker.nd2,4,mitotracker,plate_5,A04
TEO4QP2O7N,plate_5_A05_DAPI.nd2,15,DAPI,plate_5,A05
LZIQRG2CD7,plate_5_A05_GFP.nd2,28,GFP,plate_5,A05
RX7WL5JPV1,plate_5_A05_mitotracker.nd2,18,mitotracker,plate_5,A05
QNZRC6NK13,plate_5_A06_DAPI.nd2,31,DAPI,plate_5,A06
9O10DJXL61,plate_5_A06_GFP.nd2,57,GFP,plate_5,A06
1HOO4I3JHF,plate_5_A06_mitotracker.nd2,45,mitotracker,plate_5,A06
8G7PRQLFVT,plate_5_A07_DAPI.nd2,40,DAPI,plate_5,A07
NS316LN6YE,plate_5_A07_GFP.nd2,67,GFP,plate_5,A07
D39IBRJJ4L,plate_5_A07_mitotracker.nd2,26,mitotracker,plate_5,A07
6RJQ1WH23P,plate_5_A08_DAPI.nd2,73,DAPI,plate_5,A08
RGFY2U12IJ,plate_5_A08_GFP.nd2,63,GFP,plate_5,A08
JP5VDMN6A6,plate_5_A08_mitotracker.nd2,31,mitotracker,plate_5,A08
9O63ITHH3G,plate_5_A09_DAPI.nd2,83,DAPI,plate_5,A09
HLGR812HBI,plate_5_A09_GFP.nd2,37,GFP,plate_5,A09
SEHAA84SOZ,plate_5_A09_mitotracker.nd2,82,mitotracker,plate_5,A09
5A7APYQGPU,plate_5_A10_DAPI.nd2,7,DAPI,plate_5,A10
XZXGPKC0DT,plate_5_A10_GFP.nd2,34,GFP,plate_5,A10
NP17O4H8IV,plate_5_A10_mitotracker.nd2,62,mitotracker,plate_5,A10
RA1DX6NQSG,plate_5_A11_DAPI.nd2,81,DAPI,plate_5,A11
CWLTNY5IL5,plate_5_A11_GFP.nd2,34,GFP,plate_5,A11
EK1B9HQHCV,plate_5_A11_mitotracker.nd2,98,mitotracker,plate_5,A11
WVIQT7R7CU,plate_5_A12_DAPI.nd2,50,DAPI,plate_5,A12
5KKNRU0HHH,plate_5_A12_GFP.nd2,55,GFP,plate_5,A12
BF46Z67IT1,plate_5_A12_mitotracker.nd2,53,mitotracker,plate_5,A12
FTXIZDWT2W,plate_5_B01_DAPI.nd2,42,DAPI,plate_5,B01
B9IL59JF8W,plate_5_B01_GFP.nd2,28,GFP,plate_5,B01
HXTHXSXJEV,plate_5_B01_mitotracker.nd2,66,mitotracker,plate_5,B01
FAZ8O2BUFY,plate_5_B02_DAPI.nd2,58,DAPI,plate_5,B02
HTDASRVBJQ,plate_5_B02_GFP.nd2,40,GFP,plate_5,B02
FTRLSLXWUT,plate_5_B02_mitotracker.nd2,37,mitotracker,plate_5,B02
FOKEAMU64N,plate_5_B03_DAPI.nd2,92,DAPI,plate_5,B03
J8OUJ24WYI,plate_5_B03_GFP.nd2,26,GFP,plate_5,B03
M22JQR29R2,plate_5_B03_mitotracker.nd2,14,mitotracker,plate_5,B03
8PID7WN2IH,plate_5_B04_DAPI.nd2,23,DAPI,plate_5,B04
EPKNYBQKN0,plate_5_B04_GFP.nd2,39,GFP,plate_5,B04
S08DKZ7D4G,plate_5_B04_mitotracker.nd2,17,mitotracker,plate_5,B04
CKT0UQT22G,plate_5_B05_DAPI.nd2,89,DAPI,plate_5,B05
3BFE69PCY6,plate_5_B05_GFP.nd2,34,GFP,plate_5,B05
M7F1RD37JJ,plate_5_B05_mitotracker.nd2,92,mitotracker,plate_5,B05
TMIOXVRRZG,plate_5_B06_DAPI.nd2,36,DAPI,plate_5,B06
WK3LCWLAFP,plate_5_B06_GFP.nd2,91,GFP,plate_5,B06
JOJMN066DG,plate_5_B06_mitotracker.nd2,22,mitotracker,plate_5,B06
OMSN6YCAUF,plate_5_B07_DAPI.nd2,31,DAPI,plate_5,B07
BLC1NO8SHP,plate_5_B07_GFP.nd2,41,GFP,plate_5,B07
EAYD6FTA7B,plate_5_B07_mitotracker.nd2,80,mitotracker,plate_5,B07
O1N5743QYF,plate_5_B08_DAPI.nd2,85,DAPI,plate_5,B08
DDFJMOJIUA,plate_5_B08_GFP.nd2,59,GFP,plate_5,B08
5CQ5WPP5HJ,plate_5_B08_mitotracker.nd2,93,mitotracker,plate_5,B08
FR5BFYL47I,plate_5_B09_DAPI.nd2,61,DAPI,plate_5,B09
PUOZNE18KJ,plate_5_B09_GFP.nd2,67,GFP,plate_5,B09
G0A18S01C5,plate_5_B09_mitotracker.nd2,59,mitotracker,plate_5,B09
FICE02IDTX,plate_5_B10_DAPI.nd2,97,DAPI,plate_5,B10
ECYOH6EXGI,plate_5_B10_GFP.nd2,13,GFP,plate_5,B10
N2C6YLIOIF,plate_5_B10_mitotracker.nd2,97,mitotracker,plate_5,B10
QUGKPA3TE7,plate_5_B11_DAPI.nd2,96,DAPI,plate_5,B11
RMTICMCDIP,plate_5_B11_GFP.nd2,37,GFP,plate_5,B11
NZ58OU3XGT,plate_5_B11_mitotracker.nd2,9,mitotracker,plate_5,B11
L8YI7PGN9O,plate_5_B12_DAPI.nd2,21,DAPI,plate_5,B12
Z47FD6SLXD,plate_5_B12_GFP.nd2,48,GFP,plate_5,B12
F6OV98E8BI,plate_5_B12_mitotracker.nd2,97,mitotracker,plate_5,B12
B38XNJVUQF,plate_5_C01_DAPI.nd2,61,DAPI,plate_5,C01
IT0163IBXD,plate_5_C01_GFP.nd2,54,GFP,plate_5,C01
M869STPXC5,plate_5_C01_mitotracker.nd2,13,mitotracker,plate_5,C01
JQAGQTMQZK,plate_5_C02_DAPI.nd2,80,DAPI,plate_5,C02
QDP1AWQ5LG,plate_5_C02_GFP.nd2,80,GFP,plate_5,C02
01SZH4ZC3W,plate_5_C02_mitotracker.nd2,40,mitotracker,plate_5,C02
JN8J3HD5ZV,plate_5_C03_DAPI.nd2,26,DAPI,plate_5,C03
1L73Y33QSX,plate_5_C03_GFP.nd2,83,GFP,plate_5,C03
6XVV2P3X1V,plate_5_C03_mitotracker.nd2,16,mitotracker,plate_5,C03
3176MRZ2RV,plate_5_C04_DAPI.nd2,90,DAPI,plate_5,C04
NPECLTDCOK,plate_5_C04_GFP.nd2,84,GFP,plate_5,C04
9W9JKL40DC,plate_5_C04_mitotracker.nd2,78,mitotracker,plate_5,C04
MRLZR7TJW8,plate_5_C05_DAPI.nd2,50,DAPI,plate_5,C05
WAAWGJNAD8,plate_5_C05_GFP.nd2,49,GFP,plate_5,C05
EZ3W5SFSVN,plate_5_C05_mitotracker.nd2,62,mitotracker,plate_5,C05
MT3UGSATX4,plate_5_C06_DAPI.nd2,29,DAPI,plate_5,C06
2A51RBR9WW,plate_5_C06_GFP.nd2,7,GFP,plate_5,C06
CRLA54CHHL,plate_5_C06_mitotracker.nd2,53,mitotracker,plate_5,C06
UF0Y0V904S,plate_5_C07_DAPI.nd2,38,DAPI,plate_5,C07
DCEX1YEN57,plate_5_C07_GFP.nd2,57,GFP,plate_5,C07
R2FVCA8DGP,plate_5_C07_mitotracker.nd2,88,mitotracker,plate_5,C07
IL0QAZ9W2R,plate_5_C08_DAPI.nd2,27,DAPI,plate_5,C08
5LQ48S3GAS,plate_5_C08_GFP.nd2,3,GFP,plate_5,C08
UAWT0G98BI,plate_5_C08_mitotracker.nd2,72,mitotracker,plate_5,C08
S1USD0PTR2,plate_5_C09_DAPI.nd2,32,DAPI,plate_5,C09
B7JSLASVYN,plate_5_C09_GFP.nd2,98,GFP,plate_5,C09
6CEU8O9NVY,plate_5_C09_mitotracker.nd2,59,mitotracker,plate_5,C09
AUYVKJASSU,plate_5_C10_DAPI.nd2,58,DAPI,plate_5,C10
IRQP85C0K3,plate_5_C10_GFP.nd2,48,GFP,plate_5,C10
CHHJG7MPJW,plate_5_C10_mitotracker.nd2,44,mitotracker,plate_5,C10
10LBW2COJS,plate_5_C11_DAPI.nd2,28,DAPI,plate_5,C11
H87C3CIORG,plate_5_C11_GFP.nd2,45,GFP,plate_5,C11
G04YU0A2WM,plate_5_C11_mitotracker.nd2,50,mitotracker,plate_5,C11
XCCQFCDG9Q,plate_5_C12_DAPI.nd2,24,DAPI,plate_5,C12
O8RN2CHIOB,plate_5_C12_GFP.nd2,48,GFP,plate_5,C12
DYTTJKONF8,plate_5_C12_mitotracker.nd2,52,mitotracker,plate_5,C12
1XN4S7TJYX,plate_5_D01_DAPI.nd2,3,DAPI,plate_5,D01
X1OWNCU3R6,plate_5_D01_GFP.nd2,76,GFP,plate_5,D01
K21MMUOEVV,plate_5_D01_mitotracker.nd2,6,mitotracker,plate_5,D01
907CJ3IHRW,plate_5_D02_DAPI.nd2,57,DAPI,plate_5,D02
BSL1YKY7UD,plate_5_D02_GFP.nd2,68,GFP,plate_5,D02
XBARE6ASKH,plate_5_D02_mitotracker.nd2,76,mitotracker,plate_5,D02
QR9EBQL1YU,plate_5_D03_DAPI.nd2,93,DAPI,plate_5,D03
VEWB52FA35,plate_5_D03_GFP.nd2,100,GFP,plate_5,D03
BZJ5NCW65E,plate_5_D03_mitotracker.nd2,9,mitotracker,plate_5,D03
R6GI3MJ8OI,plate_5_D04_DAPI.nd2,99,DAPI,plate_5,D04
VTQ3PBQASV,plate_5_D04_GFP.nd2,16,GFP,plate_5,D04
5OLNI0G5WX,plate_5_D04_mitotracker.nd2,17,mitotracker,plate_5,D04
YTJQ87YECT,plate_5_D05_DAPI.nd2,36,DAPI,plate_5,D05
9MY6HRH7KD,plate_5_D05_GFP.nd2,76,GFP,plate_5,D05
3V0CT70B88,plate_5_D05_mitotracker.nd2,81,mitotracker,plate_5,D05
QDZPLC0BX7,plate_5_D06_DAPI.nd2,79,DAPI,plate_5,D06
FHHO1PMTI7,plate_5_D06_GFP.nd2,20,GFP,plate_5,D06
BPSFEBBQI5,plate_5_D06_mitotracker.nd2,7,mitotracker,plate_5,D06
Q2SJZM7C14,plate_5_D07_DAPI.nd2,9,DAPI,plate_5,D07
1CZTDRKKQ7,plate_5_D07_GFP.nd2,52,GFP,plate_5,D07
A00I166UCT,plate_5_D07_mitotracker.nd2,16,mitotracker,plate_5,D07
1VGQ8I6KPK,plate_5_D08_DAPI.nd2,52,DAPI,plate_5,D08
HRLXSSUS8M,plate_5_D08_GFP.nd2,13,GFP,plate_5,D08
PT2X9F28OB,plate_5_D08_mitotracker.nd2,27,mitotracker,plate_5,D08
3BBDM5B3TM,plate_5_D09_DAPI.nd2,86,DAPI,plate_5,D09
BUG35CJ14C,plate_5_D09_GFP.nd2,48,GFP,plate_5,D09
48Q8CK1DBX,plate_5_D09_mitotracker.nd2,81,mitotracker,plate_5,D09
M7GHF5T34J,plate_5_D10_DAPI.nd2,76,DAPI,plate_5,D10
8654GBMXUG,plate_5_D10_GFP.nd2,45,GFP,plate_5,D10
KE8SG7F23F,plate_5_D10_mitotracker.nd2,53,mitotracker,plate_5,D10
1IYB4Q5MAX,plate_5_D11_DAPI.nd2,66,DAPI,plate_5,D11
8FOLDIJKLZ,plate_5_D11_GFP.nd2,43,GFP,plate_5,D11
U1DWT3FFZU,plate_5_D11_mitotracker.nd2,56,mitotracker,plate_5,D11
7MLZUV1LTR,plate_5_D12_DAPI.nd2,67,DAPI,plate_5,D12
9T491UCKWL,plate_5_D12_GFP.nd2,64,GFP,plate_5,D12
PK46QRDVBS,plate_5_D12_mitotracker.nd2,14,mitotracker,plate_5,D12
DSIA4EV6EZ,plate_5_E01_DAPI.nd2,73,DAPI,plate_5,E01
27Y9YAWB3U,plate_5_E01_GFP.nd2,54,GFP,plate_5,E01
NPROMQ95B9,plate_5_E01_mitotracker.nd2,26,mitotracker,plate_5,E01
PVOXHZ67MF,plate_5_E02_DAPI.nd2,33,DAPI,plate_5,E02
6MHKXP5B1O,plate_5_E02_GFP.nd2,31,GFP,plate_5,E02
RJ96WSVWLQ,plate_5_E02_mitotracker.nd2,42,mitotracker,plate_5,E02
KKBF424R9U,plate_5_E03_DAPI.nd2,3,DAPI,plate_5,E03
INYLZOC37B,plate_5_E03_GFP.nd2,63,GFP,plate_5,E03
YS773HQXTB,plate_5_E03_mitotracker.nd2,21,mitotracker,plate_5,E03
GTV5TVXWNN,plate_5_E04_DAPI.nd2,41,DAPI,plate_5,E04
YPON46KLJR,plate_5_E04_GFP.nd2,23,GFP,plate_5,E04
T0NF0931PB,plate_5_E04_mitotracker.nd2,11,mitotracker,plate_5,E04
MV8WHAFJ5J,plate_5_E05_DAPI.nd2,76,DAPI,plate_5,E05
WLK0P7BUL6,plate_5_E05_GFP.nd2,36,GFP,plate_5,E05
